review_id,business_id,business_name,city,state,stars,date,text,themes,themes_with_quotes_json
XCPKm8w0vhnCT4MIF8CtZw,elX9a3nvGMSweRaMWgSb0Q,Starbucks,Santa Barbara,CA,5,2013-08-26 23:38:29,Very nice and cozy starbucks location. Everyone here is just so nice and friendly. Got my caramel frappacino fix today and now im happy.,barista_service|atmosphere_workspace|drink_quality,"[{""theme_id"": ""barista_service"", ""quote"": ""Everyone here is just so nice and friendly."", ""note"": """"}, {""theme_id"": ""atmosphere_workspace"", ""quote"": ""Very nice and cozy starbucks location."", ""note"": """"}, {""theme_id"": ""drink_quality"", ""quote"": ""Got my caramel frappacino fix today and now im happy."", ""note"": ""Satisfied with drink""}]"
NG3eYHJlcVUAd_YQ-LJ4RQ,p5pQ5PKXiEc4yLxsL4TsFA,Starbucks,Philadelphia,PA,2,2018-11-19 17:20:22,"Like many Starbucks locations, this store utilizes the automatic printed ticket for marking drinks. While this is no doubt an effective way to correctly craft your desired beverage, it often times comes at a lack of convenience as technology often frustrates users.  On Saturday morning, I came in when there were two people waiting on drinks and no one in line. It was a very moderate morning in terms of customers. Nonetheless, it took 15 minutes to receive my drink because the ticket did not print. Three people received their drinks even though the had ordered after me. Of course, the real issue is that I had received one of my drinks very quickly, yet I was waiting on another. I eventually had to let the barista know why I was waiting. Overall, this was an unpleasant experience.",speed_wait_time|barista_service,"[{""theme_id"": ""speed_wait_time"", ""quote"": ""it took 15 minutes to receive my drink because the ticket did not print"", ""note"": ""Tech failure caused delay despite low traffic""}, {""theme_id"": ""barista_service"", ""quote"": ""I eventually had to let the barista know why I was waiting"", ""note"": ""Staff did not proactively check on waiting customer""}]"
mDPzHsjskEIK2SEry6XmFA,KWIgNJwWWS34AvGaC0HdYQ,Starbucks,Reno,NV,3,2019-05-30 01:26:45,"When did Starbucks become so slow? 

This has become my local Starbucks and I am
In here almost once a week lately for meetings. It's large, modern and spacious inside, with lots of work areas to choose from, but it's constantly busy, so chances of snagging one depends on when you arrive. 

With the volume they seem to have at all times of the day, they never seem to be adequately staffed to handle it. The line is 5-10 customers deep at the register inside and my experience is they only have one register running. The staff is always buzzing about behind the counter preparing drinks that are all seemingly for the drive through and keeping the operation going. If you're sticking around though, there's always a long wait for drinks. 

Today my drink was all sorts of wrong too, which hasn't happened before. I ordered a nitro cold brew and it arrived as an iced cold brew. You can't put ice in a nitro drink because it takes all the nitro goodness out. 

All in all this Starbucks just doesn't have it going on. I've become used to it though and accepted this as the standard at this location.",speed_wait_time|speed_wait_time|drink_quality|atmosphere_workspace|atmosphere_workspace,"[{""theme_id"": ""speed_wait_time"", ""quote"": ""The line is 5-10 customers deep at the register inside"", ""note"": ""Understaffing contributes to long waits""}, {""theme_id"": ""speed_wait_time"", ""quote"": ""If you're sticking around though, there's always a long wait for drinks."", ""note"": ""Consistent slow service for in-store customers""}, {""theme_id"": ""drink_quality"", ""quote"": ""I ordered a nitro cold brew and it arrived as an iced cold brew."", ""note"": ""Wrong drink preparation method""}, {""theme_id"": ""atmosphere_workspace"", ""quote"": ""It's large, modern and spacious inside, with lots of work areas to choose from"", ""note"": ""Good workspace features available""}, {""theme_id"": ""atmosphere_workspace"", ""quote"": ""it's constantly busy, so chances of snagging one depends on when you arrive."", ""note"": ""Seating availability is challenging""}]"
U3XVlL3ZMgmof0Q3NKzF4w,KiE0h68HGOO7ZXAqkMBdiw,Starbucks,Santa Barbara,CA,4,2012-03-21 14:43:21,Starbucks with a friendly staff and not that busy compared to the ones on state st,barista_service|speed_wait_time,"[{""theme_id"": ""barista_service"", ""quote"": ""friendly staff"", ""note"": ""Positive mention of staff friendliness""}, {""theme_id"": ""speed_wait_time"", ""quote"": ""not that busy compared to the ones on state st"", ""note"": ""Implies shorter wait times due to lower traffic""}]"
DD0Lq_zFndmu2YlfB69q3g,YH5KqmYkkrJrPP7kcJjKfg,Starbucks,Edmonton,AB,2,2014-06-21 19:48:34,"It's Starbucks - it should be the same around the world. However, this is the most sluggishly slow staff I think I've ever seen! The lady at the till took my order wrong and after giving me my total had to correct it based on the wrong size. The lady in front of me is waiting for her drink to be remade as she ordered - decaf - and I still stand hoping  the four baristas will get their act together so that I can get on with my Saturday! I'll drive to another location next time.",speed_wait_time|barista_service|drink_quality,"[{""theme_id"": ""speed_wait_time"", ""quote"": ""this is the most sluggishly slow staff I think I've ever seen!"", ""note"": ""Customer frustrated by overall slow service""}, {""theme_id"": ""barista_service"", ""quote"": ""The lady at the till took my order wrong and after giving me my total had to correct it based on the wrong size."", ""note"": ""Order entry error at register""}, {""theme_id"": ""drink_quality"", ""quote"": ""The lady in front of me is waiting for her drink to be remade as she ordered - decaf"", ""note"": ""Drink made incorrectly, remake required""}]"
Kc95i4JyCHAis5MWKEeYmQ,6yw6rcys6FuMnbatD0lEcA,Starbucks,Ferguson,MO,5,2016-06-05 00:45:05,Can't really think of anything bad to say. The store is brand new so it looked super clean. Ambiance was very nice. Very relaxed atmosphere. Workers kept bringing me samples of drinks.,cleanliness|atmosphere_workspace|barista_service,"[{""theme_id"": ""cleanliness"", ""quote"": ""The store is brand new so it looked super clean."", ""note"": ""New store condition""}, {""theme_id"": ""atmosphere_workspace"", ""quote"": ""Ambiance was very nice. Very relaxed atmosphere."", ""note"": ""Pleasant environment""}, {""theme_id"": ""barista_service"", ""quote"": ""Workers kept bringing me samples of drinks."", ""note"": ""Proactive and attentive service""}]"
vE9kKgvThxHp92eDXzwuGQ,Ks3uMmqFr8b7RLsidq1g_w,Starbucks,St. Louis,MO,1,2016-06-04 17:15:27,"We stopped here at about noon one day before heading to the zoo for some coffee. There were only about 5 other people there. My boy friend and I both ordered iced vanilla lattes, which we get all the time at other Starbucks, and the drinks that gave us were so light they looked like straight milk. And they tasted worse. I kindly said that this does not taste right and the guy at the register said oh yeah that looks like they forgot the espresso. The girl in the back looked unhappy about it and said she would make another. She did, very quickly, which makes me think she didn't make a new drink because I got back the exact same thing. Maybe even worse. Very displeased. Will not go here again.",drink_quality|drink_quality|barista_service,"[{""theme_id"": ""drink_quality"", ""quote"": ""the drinks that gave us were so light they looked like straight milk. And they tasted worse."", ""note"": ""Incorrect preparation, missing espresso""}, {""theme_id"": ""drink_quality"", ""quote"": ""I got back the exact same thing. Maybe even worse."", ""note"": ""Remake also incorrect""}, {""theme_id"": ""barista_service"", ""quote"": ""The girl in the back looked unhappy about it"", ""note"": ""Poor attitude during service recovery""}]"
_HjC71y0PA9acgc3J0MZ3w,bvVHopucWYlQtDg6bVY09w,Starbucks,King of Prussia,PA,1,2020-09-21 13:51:15,"This is a great starbucks to order from if you have a tall pile of books to read and you just haven't had the time. A couple Sunday mornings ago before heading to work, I placed an order on the app...i drove up to the store, and thus began The Wait. This was no ordinary wait, but a legendary wait that will go down in history as quite possibly the greatest wait of all time - it took 42 minutes from the time the order was time stamped on the app to when the drink was in my hand. Not 10 drinks with complicated instructions and special requests. One. Drink. Back to the book thing - I'm thinking if you spend your wait time knocking off some books, you can put a serious dent in your book pile in just a few short weeks. I personally don't read books, so have no reason to ever come to this Starbucks again.",mobile_app_order|speed_wait_time,"[{""theme_id"": ""mobile_app_order"", ""quote"": ""I placed an order on the app...i drove up to the store, and thus began The Wait."", ""note"": ""Mobile order placed but long wait at pickup""}, {""theme_id"": ""speed_wait_time"", ""quote"": ""it took 42 minutes from the time the order was time stamped on the app to when the drink was in my hand"", ""note"": ""Exceptionally long 42-minute wait for one drink""}]"
z9LzaNVLa9v4prQYraEghg,xG5NtjLZ6S7KGBNFGDqoZw,Starbucks,Media,PA,3,2009-09-01 23:22:29,"your regular starbucks- but not too busy and good seating area- outside too!

try the shaken strawberry lemonade- its not on the menu? but they have it and its a really good summer treat!",atmosphere_workspace|drink_quality,"[{""theme_id"": ""atmosphere_workspace"", ""quote"": ""not too busy and good seating area- outside too!"", ""note"": ""Positive seating availability indoors and outdoors""}, {""theme_id"": ""drink_quality"", ""quote"": ""shaken strawberry lemonade- its not on the menu? but they have it and its a really good summer treat!"", ""note"": ""Praises off-menu customization quality""}]"
o1yA6PVD_O0ls8DT2VKBoA,FYs3jIvpxRCeTHMn2nOWDQ,Starbucks,Reno,NV,4,2019-01-09 20:24:09,"Stargetbucks...Lol, this is our nickname for this Starbucks which is located inside Target on Sierra Center Parkway. Great location and what better way to get a little pick me up when heading in to do a little shopping! Staff is usually very friendly and quick to get their orders out but can you please get rid of that large awkward order monitor that you have to look around to see me when I tell you my order? There has to be a better place to put that thing... 

On a more personal note, I've been to a lot of Starbucks locations but this is the first Starbucks I have been to that does not ask for your name... I asked ""don't you need my name..."" and the cashiers response was ""nope, your good"" When there a lot of people standing around waiting for their drinks it would be nice to know who owns that order. 

If the order is called out for a certain drink and someone else ordered the same size and drink as you... there is a moment of awkwardness when you both head up to get 'that' drink they called out...personal experience. Once you do get your order, there is plenty of seating which is also shared with Targets food area or you can just be on your way to complete your shopping!",barista_service|speed_wait_time|atmosphere_workspace,"[{""theme_id"": ""barista_service"", ""quote"": ""Staff is usually very friendly and quick to get their orders out"", ""note"": ""Positive staff interaction""}, {""theme_id"": ""speed_wait_time"", ""quote"": ""quick to get their orders out"", ""note"": ""Fast service noted""}, {""theme_id"": ""atmosphere_workspace"", ""quote"": ""there is plenty of seating which is also shared with Targets food area"", ""note"": ""Seating availability mentioned""}]"
gaO_vXMnQh2qBcqMzssbnA,zXCB28oFHB3SFNPKIDpdfw,Starbucks,St. Louis,MO,2,2019-03-03 21:52:04,"The Starbucks itself was okay, coffee was as normal. I was unimpressed with the service. There was a lady, Nancy, who was pretty condescending, which was annoying.",barista_service,"[{""theme_id"": ""barista_service"", ""quote"": ""There was a lady, Nancy, who was pretty condescending, which was annoying."", ""note"": ""Negative staff interaction""}]"
fn8PJc1RpMxvC-I86gH43w,JbI8R-Mjrn_kG7zBObj4vA,Starbucks,Tucson,AZ,4,2011-02-16 03:10:37,"I definitely like the layout of this Starbucks.  It has a drive-thru.  You walk in and it looks like a long, wide hallway without space to spread out and the table means to do so.  The music selection is comforting and there is artwork on the walls.  The employees are super energetic, and there are a lot of them, so maybe bring headphones if you are concentrating extra hard.  Drink was okay - I think the liquid came to the halfway point of the cup which is sad.",atmosphere_workspace|atmosphere_workspace|barista_service|drink_quality,"[{""theme_id"": ""atmosphere_workspace"", ""quote"": ""it looks like a long, wide hallway without space to spread out and the table means to do so"", ""note"": ""Limited seating/workspace area""}, {""theme_id"": ""atmosphere_workspace"", ""quote"": ""The music selection is comforting and there is artwork on the walls."", ""note"": ""Positive ambiance elements""}, {""theme_id"": ""barista_service"", ""quote"": ""The employees are super energetic, and there are a lot of them"", ""note"": ""High energy staff""}, {""theme_id"": ""drink_quality"", ""quote"": ""Drink was okay - I think the liquid came to the halfway point of the cup which is sad."", ""note"": ""Portion size issue""}]"
eRcTKRY_6DWg4gyPkWit1A,J-Gfo-YKtgFPSgCBZbT88Q,Starbucks,Tucson,AZ,2,2015-10-01 20:55:04,People are nice but service is always slow.   Been here for 20 min waiting on iced coffee.  Have experienced line wait through the drive through also.  If you are running late to work DON'T stop!,speed_wait_time|barista_service|drive_thru,"[{""theme_id"": ""speed_wait_time"", ""quote"": ""Been here for 20 min waiting on iced coffee."", ""note"": ""Extremely slow in-store service""}, {""theme_id"": ""barista_service"", ""quote"": ""People are nice"", ""note"": ""Positive staff interaction despite delays""}, {""theme_id"": ""drive_thru"", ""quote"": ""Have experienced line wait through the drive through also."", ""note"": ""Drive-thru also slow""}]"
MebSDup0s4MpgbTrUJNE0A,GsTHcKsO4c9ZnK0AdwfCpw,Starbucks,Greenville,DE,3,2016-12-18 00:48:48,"Very friendly baristas here, I'm usually greeted when I arrive. 
Plenty of free parking.
Plenty of indoor working area space and seating space. 

The drink quality on Saturday afternoons however is unpredictable. 
I've even had one barista who was reluctant to remake a drink. I order no foam lattes (I don't get how people like drinking a drink that contains 1/4 foam) and you always know when there's foam... Not only is the drink significantly lighter but you can see foam when you lift the lid! When I asked the barista to remake it she insisted on explaining why there was foam instead of saying ""yes"". Of course I understand why foam is produced but that has nothing to do with fulfilling a customer's ""no foam"" request. Steam more milk, use a spoon to remove any foam, fill with milk... 

Needless to say the drink was remade without foam but not without some coaxing :-/",barista_service|barista_service|barista_service|atmosphere_workspace|drink_quality,"[{""theme_id"": ""barista_service"", ""quote"": ""Very friendly baristas here, I'm usually greeted when I arrive."", ""note"": ""Positive greeting experience""}, {""theme_id"": ""barista_service"", ""quote"": ""I've even had one barista who was reluctant to remake a drink."", ""note"": ""Poor service recovery""}, {""theme_id"": ""barista_service"", ""quote"": ""When I asked the barista to remake it she insisted on explaining why there was foam instead of saying \""yes\""."", ""note"": ""Defensive rather than customer-focused""}, {""theme_id"": ""atmosphere_workspace"", ""quote"": ""Plenty of indoor working area space and seating space."", ""note"": """"}, {""theme_id"": ""drink_quality"", ""quote"": ""The drink quality on Saturday afternoons however is unpredictable."", ""note"": ""Inconsistent execution""}]"
Wol_qpE5g33gamcCpB83HA,uvb3NcpqBEaCrrcyfNF-wA,Starbucks,Carpinteria,CA,1,2019-09-21 20:01:38,"Worst Starbucks, ever.

Writing this review from inside the store. Spent a LONG time waiting in line. The cashier Ricky didn't understand our order 2x, a supervisor came over to help him enter Stevia for our drink. That's not an uncommon request, I think he was in training. With the line nearly extended to the front door, probably safe to say they were understaffed and perhaps a slower cashier should not be used during busy time.

Come to my order. According to the same employee that helped cashier enter Stevia into order system, she said their blender was broken and they could not make foam for the pumpkin cream cold brew. Seemed very unapologetic and just said I could get a refund. Refund given, waited for my mom's portion of the order; I left empty handed because of their short commings.

A refund, apology, and a ""would you like something else for the inconvenience"" would have gone a long way considering how dragged out this road trip detour was. 

Avoid this location.",barista_service|cleanliness,"[{""theme_id"": ""barista_service"", ""quote"": ""Seemed very unapologetic and just said I could get a refund"", ""note"": ""No apology or alternative offered""}, {""theme_id"": ""cleanliness"", ""quote"": ""their blender was broken"", ""note"": ""Broken equipment, maintenance issue""}]"
5WSgIKgzLZf91aVdjY0rtA,IzKWd5VmKcwlxK9GWBuohA,Starbucks,Brownsburg,IN,5,2019-11-13 03:55:48,best costumer service ever! super quick and accurate with orders. everyone is so cheerful there. definitely my favorite starbucks,speed_wait_time|drink_quality,"[{""theme_id"": ""speed_wait_time"", ""quote"": ""super quick and accurate with orders"", ""note"": ""Fast service noted""}, {""theme_id"": ""drink_quality"", ""quote"": ""super quick and accurate with orders"", ""note"": ""Accuracy implies correct drink preparation""}]"
tjcrMQTT4Tv_ws0SIweW7w,z-7fgq0DHYB7-jO_6iGnJg,Starbucks,Royersford,PA,2,2019-10-24 19:12:25,"Poor to mediocre customer service, half filled cup delivered to me , trash over spilling trash at entrance .... would not recommend this Starbucks.",barista_service|drink_quality|cleanliness,"[{""theme_id"": ""barista_service"", ""quote"": ""Poor to mediocre customer service"", ""note"": ""Negative service assessment""}, {""theme_id"": ""drink_quality"", ""quote"": ""half filled cup delivered to me"", ""note"": ""Portion/fill issue""}, {""theme_id"": ""cleanliness"", ""quote"": ""trash over spilling trash at entrance"", ""note"": ""Overflowing trash bin""}]"
WR-GR44GnC9bAS4q1Oa5UQ,netWsdUBNbYMkCgUr5a0dQ,Starbucks,Edmonton,AB,3,2014-05-23 13:50:59,"This Starbucks is nothing special, but they've never messed up my drink or food orders before.  It's a small little set up right in the middle of kingsway mall and it can get pretty busy during the day. If you're in a hurry, there's another Starbucks in target that would probably be less of a wait/line. The good thing is this Starbucks usually opens at 7:30am, well before the mall does.",drink_quality|food_quality|speed_wait_time,"[{""theme_id"": ""drink_quality"", ""quote"": ""they've never messed up my drink or food orders before"", ""note"": ""Positive reliability on order accuracy""}, {""theme_id"": ""food_quality"", ""quote"": ""they've never messed up my drink or food orders before"", ""note"": ""Positive reliability on order accuracy""}, {""theme_id"": ""speed_wait_time"", ""quote"": ""it can get pretty busy during the day"", ""note"": ""Implies potential wait times""}]"
rIznraWTDEno9PSFFLy4nw,lZym8zAzq0lWbQYaLVuBlw,Starbucks,Nashville,TN,1,2018-05-28 19:45:55,Everyone was so rude here. I work at a Starbucks and if I acted the way they did I would have been fired a long time ago! It was only 9:30 am and no one was in there...it was like we were bothering them by being there.,barista_service|barista_service,"[{""theme_id"": ""barista_service"", ""quote"": ""Everyone was so rude here."", ""note"": ""Staff attitude made customer feel unwelcome""}, {""theme_id"": ""barista_service"", ""quote"": ""it was like we were bothering them by being there"", ""note"": ""Customer felt like an inconvenience""}]"
IEOHvqS4vSdj9MWgvzkRgA,VvfvtuVehnBOn6AeQvovZg,Starbucks,Plant City,FL,1,2017-12-26 15:44:37,We literally just came from this Starbucks and I want to throw up! Not only did they run out of ingredients for my favorite holiday drink but they freakin gave me a cover with someone's lipstick on it! I'm soooo grossed out!!!!!,drink_quality|cleanliness,"[{""theme_id"": ""drink_quality"", ""quote"": ""they run out of ingredients for my favorite holiday drink"", ""note"": ""Unavailable ingredients for requested drink""}, {""theme_id"": ""cleanliness"", ""quote"": ""they freakin gave me a cover with someone's lipstick on it"", ""note"": ""Dirty/reused lid provided to customer""}]"
JtRnnP4xJIXQpWDmzH1pDw,uvb3NcpqBEaCrrcyfNF-wA,Starbucks,Carpinteria,CA,4,2012-02-21 19:19:07,Nice little satrbucks in Carpinteria.  the staff is friendly and they make it a point to remember your name and what you ususally drink,barista_service,"[{""theme_id"": ""barista_service"", ""quote"": ""the staff is friendly and they make it a point to remember your name and what you ususally drink"", ""note"": ""Personal recognition of regulars""}]"
X93KLJW_rnGlkb9K14PvhQ,_T8tOBDr3NKNxd0yl5GwjA,Starbucks,Goleta,CA,1,2020-11-01 18:22:58,"Terrible service from Ivan and Ivanna on 11/1 at 10:15am. There was a man sitting in the crowded establishment without a mask on. I notified the staff. They refused to even ask him to wear a mask or leave. When I asked them to do something their response -- we can't force anyone to wear a mask. Sure, but you can ask someone to leave your establishment for not abiding by your policies. Disgusting behavior by that man but especially by the ignorant employees. Not to mention their service was slow and rude.",,[]
hkArYZ5jJ0bwC4TcF--neg,Fg0vS_HDz2kAJt3Q_VZodA,Starbucks,Delran,NJ,1,2017-05-19 14:08:17,First time stopping for breakfast and all they have left is the spicy breakfast sandwich??? I 10am not still breakfast?,food_quality,"[{""theme_id"": ""food_quality"", ""quote"": ""all they have left is the spicy breakfast sandwich"", ""note"": ""Limited food availability at 10am""}]"
diOXCxMHP5ydqOFNM9Zxtw,_63cmxCZdWUDMk6HK1uQhg,Starbucks,Clearwater,FL,5,2021-12-31 06:11:07,"Nice location and helpful barrister.  Took my dad to The Clearwater location.  With this being his first Starbucks experience I didn't  know what to pick.  My server was nice enough to ask a few questions then suggested a latte.  Needless to say, my father enjoyed it and has been asking for coffee every since.  Great experience.  
Thank you!!! I wish I remembered the name of the person that helped me...",barista_service|drink_quality,"[{""theme_id"": ""barista_service"", ""quote"": ""My server was nice enough to ask a few questions then suggested a latte."", ""note"": ""Helpful with first-time customer""}, {""theme_id"": ""drink_quality"", ""quote"": ""my father enjoyed it"", ""note"": ""Latte recommendation was successful""}]"
NF4hFWX6E1rLeW65qySu4A,2785LQ3MgpXMgQRakACT3g,Starbucks,Brentwood,TN,2,2010-12-16 01:40:41,Love the coffee but they are painfully slow. Ten minutes to get a drink once I've ordered and paid? Unacceptable. This is the slowest location I've ever encountered.,speed_wait_time|speed_wait_time,"[{""theme_id"": ""speed_wait_time"", ""quote"": ""Ten minutes to get a drink once I've ordered and paid"", ""note"": ""Explicit time complaint post-order""}, {""theme_id"": ""speed_wait_time"", ""quote"": ""This is the slowest location I've ever encountered"", ""note"": ""Comparison to other locations""}]"
O_hHXSEg3RtHq7DaCikTrg,FR8YnUEtePT6D901MXQc_w,Starbucks,Plant City,FL,5,2021-05-23 14:20:26,"This location never lets me down. They always have my togo order ready within moments of arriving. I totally avoid the drive thru line as you probably already know, they are always long and I have no patience. Going inside almost feels like a life hack. Always friendly, consistent and efficient.",mobile_app_order|speed_wait_time|barista_service|drive_thru,"[{""theme_id"": ""mobile_app_order"", ""quote"": ""They always have my togo order ready within moments of arriving."", ""note"": ""Positive mobile order pickup experience""}, {""theme_id"": ""speed_wait_time"", ""quote"": ""ready within moments of arriving"", ""note"": ""Fast in-store pickup""}, {""theme_id"": ""barista_service"", ""quote"": ""Always friendly, consistent and efficient."", ""note"": """"}, {""theme_id"": ""drive_thru"", ""quote"": ""I totally avoid the drive thru line as you probably already know, they are always long"", ""note"": ""Notes long drive-thru lines, avoids them""}]"
lAU_beeHMTXiqiZbi7EadQ,_lCaW3aU3yp-acJ8BnCLyQ,Starbucks,Tampa,FL,5,2014-03-10 21:56:41,Always friendly staff. Always make my latte right. Love the protein snack packs and different foid items. The parfaits are low fat and low calorie which is a good alternative to DD that doesnt have such items. Outside is clean too which is nice.,barista_service|drink_quality|food_quality|cleanliness,"[{""theme_id"": ""barista_service"", ""quote"": ""Always friendly staff."", ""note"": ""Consistent positive staff experience""}, {""theme_id"": ""drink_quality"", ""quote"": ""Always make my latte right."", ""note"": ""Consistent correct preparation""}, {""theme_id"": ""food_quality"", ""quote"": ""Love the protein snack packs and different foid items. The parfaits are low fat and low calorie"", ""note"": ""Variety and healthy options praised""}, {""theme_id"": ""cleanliness"", ""quote"": ""Outside is clean too which is nice."", ""note"": ""Exterior maintenance noted""}]"
Or8QHcHUzOREXvKE7mgb8A,Gstw7erE6199OMgsbFAqWA,Starbucks,Ballwin,MO,5,2010-05-27 18:20:12,This place is fabulous. I am in love with the frappucinos. Java Chip is the best. Or I get the banana chocolate viviano if Im feeling healthy.,drink_quality,"[{""theme_id"": ""drink_quality"", ""quote"": ""I am in love with the frappucinos. Java Chip is the best."", ""note"": ""Positive praise for specific drinks""}]"
zJZRoNok8L9ftfPUbeb5lw,BkC1t7uicnafM0fXz-2ZIg,Starbucks,St. Louis,MO,4,2019-12-28 21:47:32,Typical Starbucks store in an atypical location--the St Louis Zoo located in Forest Park. Zoo entry is free. Full menu available.,,[]
FDQiNDDvof3Gs_Bd3GMvPQ,NiNYF7i7FoT3PiZNpTqsXQ,Starbucks,Oldsmar,FL,3,2015-06-14 20:55:05,"I've lived in Oldsmar for 8 years. I've gone to this Starbucks many many times, it used to be a regular routine for me.  The last 4 times I've gone they have gotten the order wrong. One simple  grande mocha latte, no whip. I get cold ones not hot (latte) or hot ones when I wanted a Frappe. Two times the lemon loaf icing has been all melted and weird. 
Besides that however,  the staff is so nice and friendly. They are always so sweet to my pup and give him a dog biscuit. Who does that? So as far as service with a smile they get 5 stars. Fixing the mess ups they get 5 stars. Making it right the first time 3 stars. Being good to my pup 5 stars. Just make sure it's right before you drive off.",food_quality|barista_service,"[{""theme_id"": ""food_quality"", ""quote"": ""Two times the lemon loaf icing has been all melted and weird."", ""note"": ""Food quality issue with pastry""}, {""theme_id"": ""barista_service"", ""quote"": ""the staff is so nice and friendly. They are always so sweet to my pup and give him a dog biscuit."", ""note"": ""Friendly staff, good at fixing mistakes""}]"
kJ8IZj5chEN6C5RHoxTSzQ,E9_ZbWLoGUoWnkYhUHu0qA,Starbucks,Newtown,PA,2,2021-06-07 18:22:50,"Nothing better on a hot day than your fave beverage - unless the staff gets it wrong and you realize that they don't know their products.  I ordered a Venti iced Earl Grey tea (I repeated this a few times as the screen said ""BlkTea"") with heavy cream and sugar free vanilla syrup.  I know it takes a few minutes for the Earl Grey to steep, so when it was handed to me nearly immediately, I asked when they started keeping iced Earl Grey on hand.  The girl working the window said ""Uh, I don't know...?"" and the barista who had made the drink said ""we always have our iced black tea - it's an English Breakfast blend"".  I responded that I didn't order black tea, I ordered Earl Grey, and the girl with the headset said ""I thought Earl Grey WAS black tea"". I responded that though they're both made with black tea, Earl Grey has bergamot and other flavors and is a different tea.  Instead of offering to remake my drink correctly, and since I had already paid, she just smiled and said ""sorry, I thought it was the same thing."" I had a guest in my car and a line behind me so I left, but I am disappointed that the staff don't know their beverages and I was not offered the correct beverage OR a refund - I was just smiled at like ""have a nice day with your wrong drink!""",,[]
2L4mIjLbAJWURMV6wMSiwQ,zRS07E7aUBLePn0La-WcfQ,Starbucks,St. Louis,MO,1,2021-09-05 16:54:57,Ordered kale and portabella egg bites gave me the tomato ones also asked for almond milk and it's definitely whole milk,food_quality|drink_quality,"[{""theme_id"": ""food_quality"", ""quote"": ""Ordered kale and portabella egg bites gave me the tomato ones"", ""note"": ""Wrong egg bites variety given""}, {""theme_id"": ""drink_quality"", ""quote"": ""asked for almond milk and it's definitely whole milk"", ""note"": ""Wrong milk substitution""}]"
rGC9womyuXJN3El-sMg_rQ,_tTKZJ89dS404ZEVnHa-Cw,Starbucks,Goleta,CA,5,2018-12-01 15:45:36,"I'm usually don't use this Starbucks for my coffee needs, but I was in the area and couldn't wait. I definitely love that they have their patio with many tables and chairs. As I walked in the person at register greeted me, and asked if he could be of any help.  I wasn't sure so I let people behind me go first.  (Always hard to decide if I want to indulge in a Frappuccino or a plain ice coffee).  I was food and just ordered my plain coffee with 2 pumps of sugar free syrup.  The were super busy as I saw their order pickup tray full, but amazingly my drink came out super quick.  They did have two baristas working the back making drinks, one refilling the things and the back, and then the other person at register.  Love, love love their efficiency, many time other Starbucks just take forever to make a simple drink.  I with this Starbucks was closer to where I live!!",barista_service|atmosphere_workspace,"[{""theme_id"": ""barista_service"", ""quote"": ""As I walked in the person at register greeted me, and asked if he could be of any help."", ""note"": ""Proactive friendly greeting at register""}, {""theme_id"": ""atmosphere_workspace"", ""quote"": ""I definitely love that they have their patio with many tables and chairs."", ""note"": ""Outdoor seating appreciated""}]"
KTIyZ1Rd7e8F76krZNuEEw,mBcvp7NarEQEviJyRiX23Q,Starbucks,Philadelphia,PA,3,2012-07-11 15:59:24,They do a good job keeping the line moving.  Sometimes the staff gets obviously overwhelmed and passive-aggressive with one another which can be a bit uncomfortable.  The food selection isn't as stocked as some other locations I've been to.  But overall...It's a Starbucks.,speed_wait_time|barista_service|food_quality,"[{""theme_id"": ""speed_wait_time"", ""quote"": ""They do a good job keeping the line moving."", ""note"": ""Positive perception of speed""}, {""theme_id"": ""barista_service"", ""quote"": ""Sometimes the staff gets obviously overwhelmed and passive-aggressive with one another which can be a bit uncomfortable."", ""note"": ""Staff tension affects customer experience""}, {""theme_id"": ""food_quality"", ""quote"": ""The food selection isn't as stocked as some other locations I've been to."", ""note"": ""Limited food inventory compared to others""}]"
RYQL-e6YtkO-WP9h621r5w,fgDaZkRNZbxdXzsj04xa3A,Starbucks,Tucson,AZ,4,2013-04-19 06:16:49,"Sometimes.....ya just need to run into an S-Bucks to calm the caffeine headache. I rarely frequent Starbucks simply because I don't enjoy their product enough to make it my regular spot. But I'll take a meeting here from time to time and enjoy a latte. When I'm in this neck of the woods, this Starbucks seems to be the most convenient and quite pleasant. It's small and cozy, the customer service is excellent and usually, they move pretty quick. Starbucks as a whole, knows how to run a solid operation and I definitely appreciate that about them. Knowing that I can expect a consistent experience is worth four stars to me!",speed_wait_time|barista_service|atmosphere_workspace,"[{""theme_id"": ""speed_wait_time"", ""quote"": ""usually, they move pretty quick"", ""note"": ""Positive speed perception""}, {""theme_id"": ""barista_service"", ""quote"": ""the customer service is excellent"", ""note"": ""Praised staff service""}, {""theme_id"": ""atmosphere_workspace"", ""quote"": ""It's small and cozy"", ""note"": ""Comfortable atmosphere noted""}]"
